time,vehicle_id,x,y,x_smoothed,y_smoothed
2391,997,-3.64,11.83,13.181666666666667,174.71166666666667
2392,1001,-0.46,11.51,13.181666666666665,174.71166666666667
2392,1027,-1.4,34.22,13.181666666666667,174.71166666666667
2392,1033,15.5,203.24,13.0,172.88666666666666
2392,1037,22.31,271.37,12.806666666666665,170.95166666666663
2392,1045,44.15,489.77,12.743333333333332,170.3233333333333
2392,997,-3.64,11.83,12.743333333333332,170.3233333333333
2393,1001,-0.46,11.51,12.743333333333332,170.3233333333333
2393,1027,-1.4,34.22,12.743333333333332,170.3233333333333
2393,1033,14.37,191.97,12.555,168.44499999999996
2393,1037,21.05,258.79,12.344999999999999,166.34833333333333
2393,1045,43.63,484.6,12.258333333333335,165.48666666666665
2393,997,-3.64,11.83,12.258333333333335,165.48666666666665
2394,1001,-0.46,11.51,12.258333333333333,165.48666666666665
2394,1027,-1.4,34.22,12.258333333333335,165.48666666666665
2394,1033,13.28,181.04,12.076666666666668,163.665
2394,1037,19.84,246.61,11.875,161.63499999999996
2394,1045,42.92,477.49,11.756666666666666,160.44999999999996
2394,997,-3.64,11.83,11.756666666666668,160.44999999999996
2395,1001,-0.46,11.51,11.756666666666666,160.44999999999996
2395,1027,-1.4,34.22,11.756666666666666,160.44999999999996
2395,1033,12.15,169.79,11.568333333333333,158.57499999999996
2395,1037,18.64,234.7,11.368333333333334,156.58999999999995
2395,1045,41.98,468.07,11.211666666666666,155.01999999999995
2395,997,-3.64,11.83,11.211666666666666,155.01999999999995
2396,1001,-0.46,11.51,11.211666666666666,155.01999999999995
2396,1027,-1.4,34.22,11.211666666666666,155.01999999999998
2396,1033,11.05,158.78,11.028333333333334,153.18499999999997
2396,1037,17.42,222.42,10.825000000000001,151.1383333333333
2396,1045,40.84,456.7,10.635000000000002,149.2433333333333
2396,997,-3.64,11.83,10.635,149.24333333333328
2397,1001,-0.46,11.51,10.635000000000002,149.24333333333328
2397,1027,-1.4,34.22,10.635000000000002,149.2433333333333
2397,1033,9.95,147.72,10.451666666666668,147.39999999999995
2397,1037,16.23,210.55,10.253333333333334,145.42166666666662
2397,1045,39.55,443.79,10.038333333333332,143.26999999999998
2397,997,-3.64,11.83,10.038333333333332,143.26999999999995
2398,1001,-0.46,11.51,10.038333333333332,143.26999999999995
2398,1027,-1.4,34.22,10.038333333333332,143.26999999999998
2398,1033,8.78,136.02,9.843333333333334,141.31999999999996
2398,1037,15.05,198.7,9.646666666666667,139.34499999999997
2398,1045,38.2,430.3,9.421666666666667,137.09666666666664
2398,997,-3.64,11.83,9.421666666666667,137.09666666666664
2399,1001,-0.46,11.51,9.421666666666667,137.09666666666664
2399,1027,-1.4,34.22,9.421666666666667,137.09666666666666
2399,1033,7.6,124.21,9.225,135.1283333333333
2399,1037,13.79,186.14,9.015,133.03499999999997
2399,1045,36.91,417.34,8.799999999999999,130.87499999999997
2399,997,-3.64,11.83,8.799999999999999,130.87499999999994
2400,1001,-0.46,11.51,8.799999999999999,130.87499999999994
2400,1027,-1.4,34.22,8.799999999999999,130.87499999999997
2400,1033,6.44,112.68,8.606666666666666,128.9533333333333
2400,1037,12.64,174.61,8.415,127.03166666666664
2400,1045,35.64,404.66,8.203333333333333,124.9183333333333
2400,997,-3.64,11.83,8.203333333333333,124.9183333333333
2401,1001,-0.46,11.51,8.203333333333333,124.9183333333333
2401,1027,-1.4,34.22,8.203333333333333,124.9183333333333
2401,1033,5.31,101.31,8.015,123.02333333333331
2401,1037,11.41,162.37,7.81,120.9833333333333
2401,1045,34.31,391.39,7.588333333333334,118.77166666666663
2401,997,-3.64,11.83,7.588333333333334,118.77166666666663
2402,1001,-0.46,11.51,7.588333333333334,118.77166666666663
2402,1027,-1.4,34.22,7.588333333333334,118.77166666666665
2402,1033,4.1,89.24,7.386666666666667,116.75999999999995
2402,1037,10.18,150.05,7.1816666666666675,114.70666666666664
2402,1045,32.96,377.85,6.956666666666667,112.44999999999997
2402,997,-3.64,11.83,6.956666666666667,112.44999999999997
2403,1001,-0.46,11.51,6.956666666666667,112.44999999999997
2403,1027,-1.4,34.22,6.956666666666667,112.44999999999997
2403,1033,2.93,77.55,6.761666666666667,110.50166666666665
2403,1037,8.91,137.35,6.55,108.38499999999995
2403,1045,31.61,364.37,6.325,106.13833333333328
2403,997,-3.64,11.83,6.325,106.13833333333328
2404,1001,-0.46,11.51,6.325,106.13833333333328
2404,1027,-1.4,34.22,6.325,106.13833333333328
2404,1033,5.07,66.8,6.6816666666666675,104.34666666666662
2404,1037,7.75,125.78,6.488333333333333,102.4183333333333
2404,1045,30.29,351.12,6.2683333333333335,100.20999999999997
2404,997,-3.64,11.83,6.2683333333333335,100.20999999999997
2405,1001,-0.46,11.51,6.2683333333333335,100.20999999999997
2405,1027,-1.4,34.22,6.2683333333333335,100.20999999999997
2405,1033,4.07,56.79,6.101666666666667,98.54166666666663
2405,1037,6.58,113.99,5.906666666666666,96.57666666666664
2405,1045,28.98,338.1,5.6883333333333335,94.40666666666664
2405,997,-3.64,11.83,5.6883333333333335,94.40666666666664
2406,1001,-0.46,11.51,5.6883333333333335,94.40666666666664
2406,1027,-1.4,34.22,5.6883333333333335,94.40666666666664
2406,1033,3.5,51.15,5.593333333333334,93.46666666666664
2406,1037,5.42,102.4,5.400000000000001,91.53499999999997
2406,1045,27.71,325.39,5.1883333333333335,89.41666666666663
2406,997,-3.64,11.83,5.1883333333333335,89.41666666666663
2407,1001,-0.71,9.04,5.146666666666667,89.00499999999995
2407,1027,-1.4,34.22,5.146666666666667,89.00499999999995
2407,1033,3.34,49.52,5.12,88.73333333333329
2407,1037,4.22,90.45,4.920000000000001,86.74166666666663
2407,1045,26.38,312.05,4.698333333333333,84.5183333333333
2407,997,-3.83,9.89,4.666666666666667,84.19499999999996
2408,1001,-1.16,4.55,4.591666666666668,83.44666666666663
2408,1027,-1.4,34.22,4.591666666666667,83.44666666666664
2408,1033,3.29,48.96,4.583333333333333,83.3533333333333
2408,1037,2.98,78.01,4.376666666666667,81.27999999999996
2408,1045,25.09,299.15,4.161666666666667,79.12999999999995
2408,1053,44.71,495.41,12.251666666666667,160.04999999999995
2408,997,-4.24,5.8,11.738333333333335,160.2583333333333
2409,1001,-1.86,-2.46,11.661666666666669,154.14499999999995
2409,1027,-1.4,34.22,10.88,151.6883333333333
2409,1033,3.28,48.88,10.93,146.8333333333333
2409,1037,1.94,67.65,7.071666666666666,108.24999999999996
2409,1045,23.73,285.56,3.575000000000001,73.27499999999996
2409,1053,44.57,493.98,11.71,154.6383333333333
2409,997,-4.88,-0.59,11.206666666666669,154.94999999999996
2410,1001,-2.78,-11.66,10.976666666666668,147.3033333333333
2410,1027,-1.47,33.57,10.185,144.75166666666664
2410,1033,3.27,48.84,10.406666666666668,141.61666666666665
2410,1037,1.26,60.85,6.661666666666668,104.16499999999996
2410,1045,22.37,271.98,2.9616666666666682,67.16499999999996
2410,1053,44.19,490.15,11.14,148.95499999999996
2410,997,-5.74,-9.15,10.646666666666667,149.3733333333333
2411,1001,-3.83,-22.23,10.253333333333336,140.0733333333333
2411,1027,-1.56,32.67,9.448333333333332,137.3783333333333
2411,1033,3.27,48.83,9.783333333333333,135.37499999999994
2411,1037,0.85,56.76,6.196666666666666,99.50499999999995
2411,1045,21.08,259.08,2.3449999999999993,60.99333333333329
2411,1053,43.62,484.43,10.571666666666665,143.25666666666663
2411,997,-6.81,-19.86,10.074999999999998,143.6516666666666
2412,1001,-5.14,-35.27,9.478333333333332,132.3283333333333
2412,1027,-1.8,30.27,8.633333333333333,129.23499999999996
2412,1033,3.15,47.6,9.016666666666666,127.7083333333333
2412,1037,0.84,56.67,5.6433333333333335,93.9733333333333
2412,1045,19.74,245.63,1.6633333333333333,54.17333333333329
2412,1053,42.83,476.59,9.936666666666666,136.91499999999996
2412,997,-8.04,-32.21,9.453333333333331,137.42499999999995
2413,1001,-6.58,-49.68,8.656666666666666,124.09999999999997
2413,1027,-2.26,25.64,7.755,120.43999999999996
2413,1033,2.85,44.58,8.09,118.42499999999997
2413,1037,3.98,55.86,5.463333333333334,86.79666666666662
2413,1045,18.39,232.15,1.3900000000000006,46.056666666666636
2413,1053,41.86,466.91,9.706666666666667,129.2433333333333
2413,997,-9.27,-44.44,9.258333333333335,130.11666666666665
2414,1001,-8.08,-64.73,8.288333333333332,115.05499999999995
2414,1027,-2.7,21.26,7.363333333333334,111.1683333333333
2414,1033,2.37,39.79,7.095,108.48999999999997
2414,1037,3.76,53.66,4.656666666666666,78.74166666666663
2414,1045,17.02,218.42,0.5166666666666669,37.32666666666662
2414,1053,40.73,455.57,8.85,120.66166666666662
2414,997,-10.43,-56.07,8.458333333333334,122.10499999999995
2415,1001,-12.74,-79.19,6.785,105.36333333333329
2415,1027,-3.26,15.63,5.846666666666668,101.3366666666666
2415,1033,1.85,34.56,5.528333333333333,98.1533333333333
2415,1037,3.37,49.81,3.253333333333334,70.05166666666662
2415,1045,15.74,205.66,-0.9116666666666653,28.399999999999952
2415,1053,39.54,443.7,7.416666666666668,111.69499999999995
2415,997,-11.59,-67.67,7.608333333333334,113.61499999999994
2416,1001,-14.22,-93.95,5.781666666666667,95.35166666666662
2416,1027,-3.87,9.54,4.828333333333334,91.18166666666662
2416,1033,1.11,27.21,4.451666666666668,87.41499999999995
2416,1037,2.83,44.39,2.300000000000001,60.53666666666661
2416,1045,14.43,192.55,-1.8849999999999991,18.678333333333274
2416,1053,38.32,431.5,6.4333333333333345,101.87333333333328
2416,997,-12.69,-78.71,6.6883333333333335,104.41333333333326
2417,1001,-15.65,-108.22,4.7250000000000005,84.7866666666666
2417,1027,-4.72,1.07,3.753333333333334,80.42999999999994
2417,1033,0.15,17.56,3.306666666666667,75.95833333333327
2417,1037,2.11,37.22,1.2533333333333336,50.06999999999994
2417,1045,13.11,179.35,-2.948333333333333,8.04499999999994
2417,1053,37.14,419.69,5.3566666666666665,91.11166666666661
2417,997,-13.9,-90.8,5.648333333333333,94.01499999999994
2418,1001,-17.15,-123.23,3.5766666666666667,73.29833333333328
2418,1027,-5.81,-9.89,2.583333333333334,68.72333333333326
2418,1033,-0.96,6.52,2.071666666666667,63.606666666666605
2418,1037,1.26,28.71,0.0966666666666673,38.499999999999936
2418,1045,11.75,165.74,-4.134999999999999,-3.8250000000000597
2418,1053,35.88,407.11,4.161666666666668,79.15999999999994
2418,997,-15.12,-102.92,4.500000000000001,82.54499999999993
2419,1001,-18.56,-137.32,2.3750000000000013,61.30666666666661
2419,1027,-7.11,-22.82,1.3500000000000008,56.41666666666661
2419,1033,-2.05,-4.43,0.7983333333333341,50.89333333333327
2419,1037,0.26,18.67,-1.116666666666666,26.381666666666604
2419,1045,10.41,152.39,-5.361666666666667,-16.071666666666733
2419,1053,34.71,395.32,2.943333333333334,66.96833333333326
2419,1058,44.71,495.41,13.488333333333335,172.4233333333333
2419,997,-16.32,-114.97,11.953333333333333,157.06499999999994
2420,1001,-20.09,-152.62,8.946666666666667,132.36666666666662
2420,1027,-8.36,-35.41,7.510000000000001,123.35333333333328
2420,1033,-3.25,-16.43,5.233333333333335,95.2166666666666
2420,1037,-0.99,6.22,-0.7166666666666653,30.366666666666603
2420,1045,9.07,138.97,-6.656666666666665,-29.040000000000063
2420,1053,33.41,382.34,1.6316666666666677,53.84499999999992
2420,1058,44.49,493.22,12.395000000000001,161.48499999999993
2420,997,-17.49,-126.63,10.873333333333335,146.2816666666666
2421,1001,-21.58,-167.54,7.818333333333335,121.0966666666666
2421,1027,-9.65,-48.22,6.375000000000003,112.02333333333327
2421,1033,-4.41,-27.97,4.1283333333333365,84.19999999999993
2421,1037,-2.2,-5.84,-1.8066666666666638,19.503333333333273
2421,1045,7.82,126.45,-7.91833333333333,-41.625000000000064
2421,1053,32.2,370.24,0.36333333333333623,41.1866666666666
2421,1058,44.1,489.3,11.310000000000002,150.65999999999994
2421,997,-18.68,-138.57,9.805000000000005,135.6016666666666
2422,1001,-22.98,-181.58,6.7100000000000035,109.99999999999993
2422,1027,-10.9,-60.74,5.2600000000000025,100.84999999999992
2422,1033,-5.5,-38.93,3.040000000000004,73.2866666666666
2422,1037,-3.44,-18.33,-2.899999999999997,8.524999999999935
2422,1045,6.54,113.6,-9.159999999999998,-54.09166666666673
2422,1053,30.95,357.73,-0.8883333333333301,28.624999999999943
2422,1058,43.48,483.03,10.188333333333336,139.3933333333333
2422,1059,44.71,495.41,19.456666666666667,232.08499999999995
2422,997,-19.89,-150.66,17.058333333333337,213.46333333333328
2423,1001,-24.47,-196.49,13.553333333333336,183.76999999999995
2423,1027,-12.12,-72.99,10.443333333333337,152.6716666666666
2423,1033,-6.71,-50.98,4.1666666666666705,84.55333333333327
2423,1037,-4.55,-29.39,-3.8383333333333294,-0.8500000000000524
2423,1045,5.2,100.21,-10.42333333333333,-66.71666666666673
2423,1053,29.75,345.8,-2.1499999999999955,16.02666666666661
2423,1058,42.63,474.56,9.033333333333339,127.86833333333327
2423,1059,44.54,493.73,18.47666666666667,222.3216666666666
2423,997,-21.06,-162.33,16.085000000000004,203.7633333333333
2424,1001,-25.89,-210.62,12.528333333333336,173.55833333333328
2424,1027,-13.4,-85.76,9.428333333333336,142.5633333333333
2424,1033,-7.92,-63.06,3.150000000000004,74.41999999999994
2424,1037,-5.73,-41.17,-4.909999999999997,-11.535000000000059
2424,1045,3.94,87.63,-11.676666666666662,-79.2183333333334
2424,1053,28.57,333.93,-3.404999999999997,3.491666666666608
2424,1058,41.65,464.74,7.85166666666667,116.0516666666666
2424,1059,44.23,490.58,17.456666666666667,212.10833333333326
2424,997,-22.29,-174.62,15.06166666666667,193.5149999999999
2425,1001,-27.3,-224.74,11.46666666666667,162.91999999999993
2425,1027,-14.73,-99.08,8.355000000000004,131.8016666666666
2425,1033,-9.11,-75.01,2.075000000000003,63.644999999999925
2425,1037,-6.93,-53.16,-6.021666666666664,-22.671666666666738
2425,1045,2.6,74.23,-12.959999999999999,-92.06333333333339
2425,1053,27.3,321.27,-4.694999999999996,-9.415000000000068
2425,1058,40.41,452.38,6.590000000000003,103.43833333333328
2425,1059,43.77,486.01,16.340000000000003,200.95333333333326
2425,997,-23.54,-187.19,13.935000000000004,182.25666666666658
2426,1001,-28.8,-239.74,10.290000000000004,151.1599999999999
2426,1027,-16.01,-111.89,7.188333333333337,120.13999999999993
2426,1033,-10.27,-86.59,0.92666666666667,52.16333333333326
2426,1037,-8.16,-65.52,-7.1683333333333294,-34.1533333333334
2426,1045,1.24,60.68,-14.256666666666662,-105.04166666666674
2426,1053,26.02,308.47,-5.996666666666665,-22.43166666666673
2426,1058,38.97,437.95,5.298333333333335,90.51666666666661
2426,1059,43.14,479.73,15.156666666666668,189.11999999999992
2426,997,-24.82,-200.0,12.73166666666667,170.21833333333325
2427,1001,-30.23,-254.02,9.053333333333335,138.8016666666666
2427,1027,-17.35,-125.22,5.955000000000001,107.81833333333327
2427,1033,-11.37,-97.64,-0.2766666666666646,40.13333333333327
2427,1037,-9.37,-77.63,-8.33333333333333,-45.79666666666673
2427,1045,-0.12,47.05,-15.543333333333331,-117.91000000000008
2427,1053,24.77,295.92,-7.278333333333332,-35.256666666666725
2427,1058,37.48,423.07,4.006666666666669,77.5916666666666
2427,1059,42.39,472.15,13.963333333333336,177.15333333333328
2427,997,-26.03,-212.06,11.520000000000001,158.08333333333326
2428,1001,-31.69,-268.64,7.800000000000002,126.24833333333328
2428,1027,-18.66,-138.4,4.710000000000001,95.33999999999993
2428,1033,-15.7,-108.73,-2.0349999999999984,27.898333333333273
2428,1037,-10.41,-88.03,-10.016666666666664,-57.28500000000006
2428,1045,-1.37,34.48,-17.31,-130.23000000000005
2428,1053,23.51,283.31,-9.05333333333333,-47.6683333333334
2428,1058,35.96,407.85,2.221666666666668,65.07999999999994
2428,1059,41.4,462.24,12.23166666666667,165.1866666666666
2428,997,-27.22,-223.94,10.31166666666667,145.98499999999993
2429,1001,-33.2,-283.76,6.513333333333333,113.36333333333327
2429,1027,-19.99,-151.63,3.4100000000000006,82.34499999999996
2429,1033,-16.88,-120.6,-3.3216666666666654,15.02666666666662
2429,1037,-11.62,-100.12,-11.251666666666665,-69.63500000000005
2429,1045,-2.71,21.16,-18.603333333333335,-143.1483333333334
2429,1053,22.26,270.86,-10.356666666666667,-60.6816666666667
2429,1058,34.51,393.34,0.9283333333333358,52.16833333333329
2429,1059,40.28,451.1,10.973333333333336,152.6233333333333
2429,997,-28.4,-235.76,9.053333333333336,133.42999999999995
2430,1001,-34.71,-298.88,5.205000000000002,100.30333333333328
2430,1027,-21.23,-164.07,2.1183333333333363,69.43166666666662
2430,1033,-18.06,-132.39,-4.601666666666664,2.2233333333332914
2430,1037,-12.89,-112.8,-12.501666666666665,-82.13333333333337
2430,1045,-4.03,7.92,-19.886666666666663,-155.99666666666673
2430,1053,21.04,258.7,-11.646666666666667,-73.5866666666667
2430,1058,33.05,378.75,-0.3533333333333317,39.351666666666624
2430,1059,39.21,440.41,9.72,140.09833333333327
2430,997,-29.66,-248.37,7.786666666666669,120.76833333333327
2431,1001,-36.16,-313.3,3.9083333333333363,87.35166666666662
2431,1027,-22.54,-177.17,0.8233333333333359,56.503333333333295
2431,1033,-19.27,-144.5,-5.894999999999997,-10.69666666666671
2431,1037,-14.13,-125.18,-13.758333333333331,-94.68500000000006
2431,1045,-5.31,-4.87,-21.17833333333333,-168.8983333333334
2431,1053,19.85,246.72,-12.926666666666664,-86.38333333333338
2431,1058,31.5,363.3,-1.649999999999998,26.383333333333287
2431,1059,38.12,429.48,8.46,127.49166666666662
2431,997,-30.84,-260.12,6.531666666666669,108.22166666666662
2432,1001,-37.68,-328.54,2.606666666666668,74.32833333333329
2432,1027,-23.82,-189.99,-0.4783333333333317,43.474999999999945
2432,1033,-20.46,-156.35,-7.196666666666665,-23.70333333333338
2432,1037,-15.36,-137.5,-15.006666666666666,-107.17000000000006
2432,1045,-6.66,-18.4,-22.47,-181.81666666666672
2432,1053,18.63,234.57,-14.225,-99.3683333333334
2432,1058,29.99,348.19,-2.946666666666665,13.419999999999959
2432,1059,37.05,418.8,7.198333333333335,114.88499999999995
2432,997,-32.06,-272.34,5.2650000000000015,95.5533333333333
2433,1001,-39.16,-343.33,1.2983333333333356,61.248333333333306
2433,1027,-25.09,-202.64,-1.773333333333331,30.54166666666664
2433,1033,-21.67,-168.43,-8.489999999999997,-36.62500000000003
2433,1037,-16.58,-149.7,-16.25166666666666,-119.60666666666668
2433,1045,-7.94,-31.12,-23.749999999999996,-194.59333333333336
2433,1053,17.34,221.66,-15.516666666666664,-112.26000000000003
2433,1058,28.5,333.26,-4.239999999999997,0.504999999999967
2433,1059,35.87,407.01,5.920000000000003,102.1133333333333
2433,997,-33.26,-284.38,3.988333333333337,82.78833333333331
2434,1001,-40.69,-358.62,-0.0299999999999964,47.968333333333305
2434,1027,-26.38,-215.55,-3.1033333333333295,17.22999999999996
2434,1033,-22.87,-180.43,-9.804999999999998,-49.785000000000046
2434,1037,-17.8,-161.9,-17.521666666666665,-132.3116666666667
2434,1045,-9.31,-44.86,-25.051666666666662,-207.62333333333333
2434,1053,16.16,209.89,-16.814999999999998,-125.24500000000005
2434,1058,27.02,318.48,-5.529999999999997,-12.395000000000039
2434,1059,34.78,396.06,4.663333333333337,89.53999999999996
2434,997,-34.5,-296.73,2.7250000000000036,70.15666666666664
2435,1001,-42.2,-373.69,-1.341666666666664,34.8583333333333
2435,1027,-27.63,-228.06,-4.394999999999996,4.32499999999996
2435,1033,-24.0,-191.75,-11.08833333333333,-62.61500000000004
2435,1037,-19.06,-174.53,-18.76833333333333,-144.7833333333334
2435,1045,-10.62,-57.94,-26.334999999999997,-220.45000000000005
2435,1053,14.93,197.55,-18.096666666666664,-138.07000000000002
2435,1058,25.48,303.03,-6.816666666666662,-25.28333333333337
2435,1059,33.65,384.79,3.39666666666667,76.8583333333333
2435,997,-35.71,-308.87,1.4450000000000038,57.33833333333331
2436,1001,-43.71,-388.87,-2.6633333333333304,21.61499999999997
2436,1027,-28.87,-240.45,-5.704999999999997,-8.803333333333365
2436,1033,-25.17,-203.41,-12.38833333333333,-75.63000000000004
2436,1037,-20.27,-186.64,-20.013333333333332,-157.2416666666667
2436,1045,-11.97,-71.44,-27.61666666666666,-233.28000000000006
2436,1053,13.68,185.0,-19.384999999999998,-150.96833333333336
2436,1058,23.97,287.92,-8.104999999999997,-38.17000000000004
2436,1059,32.49,373.14,2.12166666666667,64.09499999999997
2436,997,-36.99,-321.68,0.15166666666666964,44.3833333333333
2437,1001,-45.15,-403.19,-3.994999999999996,8.291666666666638
2437,1027,-30.18,-253.53,-7.029999999999997,-22.0566666666667
2437,1033,-26.33,-215.08,-13.698333333333329,-88.7366666666667
2437,1037,-21.43,-198.2,-21.264999999999997,-169.7566666666667
2437,1045,-13.25,-84.23,-28.888333333333332,-245.98500000000004
2437,1053,12.38,172.02,-20.659999999999997,-163.7016666666667
2437,1058,22.42,272.46,-9.398333333333328,-51.09333333333336
2437,1059,31.37,361.99,0.8600000000000048,51.493333333333304
2437,997,-38.27,-334.44,-1.1299999999999961,31.599999999999977
2438,1001,-46.68,-418.52,-5.3383333333333285,-5.120000000000023
2438,1027,-31.44,-266.19,-8.369999999999997,-35.446666666666694
2438,1033,-27.45,-226.2,-15.008333333333331,-101.81666666666668
2438,1037,-22.63,-210.22,-22.516666666666666,-182.26333333333335
2438,1045,-14.51,-96.87,-30.16333333333333,-258.74000000000007
2438,1053,11.13,159.56,-21.929999999999996,-176.40666666666667
2438,1058,20.89,257.2,-10.668333333333328,-63.78666666666669
2438,1059,30.31,351.38,-0.3766666666666622,39.14166666666663
2438,997,-39.52,-346.91,-2.38833333333333,19.023333333333294
2439,1001,-48.11,-432.85,-6.634999999999997,-18.081666666666706
2439,1027,-32.75,-279.19,-9.674999999999997,-48.46833333333338
2439,1033,-28.6,-237.76,-16.296666666666663,-114.68833333333338
2439,1037,-23.88,-222.75,-23.75833333333333,-194.68000000000004
2439,1045,-15.78,-109.56,-31.439999999999998,-271.5033333333334
2439,1053,9.89,147.15,-23.204999999999995,-189.16000000000005
2439,1058,19.39,242.18,-11.954999999999998,-76.65500000000003
2439,1059,29.17,340.0,-1.6349999999999956,26.543333333333305
2439,997,-40.68,-358.57,-3.6483333333333285,6.408333333333303
2440,1001,-49.54,-447.16,-7.9249999999999945,-30.993333333333368
2440,1027,-33.97,-291.45,-10.956666666666663,-61.308333333333366
2440,1033,-29.81,-249.88,-17.573333333333327,-127.48000000000003
2440,1037,-25.08,-234.67,-24.984999999999996,-206.95500000000004
2440,1045,-17.13,-123.09,-32.70166666666666,-284.1366666666667
2440,1053,8.67,134.96,-24.476666666666663,-201.8816666666667
2440,1058,17.89,227.2,-13.23833333333333,-89.48833333333336
2440,1059,28.03,328.6,-2.9049999999999954,13.853333333333305
2440,997,-41.94,-371.14,-4.926666666666661,-6.356666666666693
2441,1001,-51.03,-462.02,-9.251666666666663,-44.248333333333356
2441,1027,-35.24,-304.17,-12.269999999999996,-74.42833333333336
2441,1033,-30.93,-261.09,-18.869999999999997,-140.4366666666667
2441,1037,-26.36,-247.47,-26.244999999999994,-219.54833333333337
2441,1045,-18.44,-136.12,-33.99,-297.00166666666667
2441,1053,7.4,122.22,-25.766666666666666,-214.775
2441,1058,16.4,212.28,-14.52833333333333,-102.3916666666667
2441,1059,26.93,317.56,-4.166666666666663,1.2299999999999898
2441,997,-43.18,-383.49,-6.2083333333333295,-19.170000000000016
2442,1001,-52.45,-476.22,-10.556666666666663,-57.295000000000016
2442,1027,-36.5,-316.77,-13.566666666666663,-87.40333333333335
2442,1033,-32.03,-272.08,-20.138333333333332,-153.12
2442,1037,-27.57,-259.58,-27.466666666666665,-231.76333333333332
2442,1045,-19.8,-149.72,-35.254999999999995,-309.6433333333333
2442,1053,6.21,110.3,-27.02333333333333,-227.345
2442,1058,14.91,197.33,-15.796666666666662,-115.08666666666666
2442,1059,25.79,306.12,-5.4149999999999965,-11.271666666666667
2442,997,-44.38,-395.55,-7.47333333333333,-31.850000000000005
2443,1001,-53.97,-491.41,-11.87333333333333,-70.48833333333334
2443,1027,-37.81,-329.79,-14.874999999999998,-100.5
2443,1033,-33.17,-283.44,-21.438333333333333,-166.12333333333336
2443,1037,-28.73,-271.25,-28.711666666666662,-244.22000000000003
2443,1045,-21.14,-163.15,-36.53333333333333,-322.4316666666667
2443,1053,5.0,98.21,-28.303333333333327,-240.13833333333335
2443,1058,13.33,181.58,-17.086666666666662,-127.97333333333334
2443,1059,24.64,294.69,-6.678333333333328,-23.893333333333345
2443,997,-45.65,-408.21,-8.75833333333333,-44.68833333333334
2444,1027,-39.09,-342.65,-10.484999999999998,-56.58833333333334
2444,1033,-34.28,-294.5,-12.674999999999997,-78.48
2444,1037,-29.91,-282.99,-18.49333333333333,-142.01333333333335
2444,1045,-22.41,-175.82,-24.45,-201.58
2444,1053,3.82,86.48,-27.919999999999998,-236.28166666666667
2444,1058,11.79,166.1,-18.346666666666664,-140.56333333333336
2444,1059,23.49,283.18,-7.916666666666664,-36.25833333333335
2444,997,-46.91,-420.8,-10.021666666666663,-57.308333333333344
2445,1027,-40.42,-355.95,-11.773333333333328,-69.46833333333335
2445,1033,-35.49,-306.6,-13.953333333333328,-91.26500000000003
2445,1037,-31.08,-294.73,-19.769999999999996,-154.80000000000004
2445,1045,-23.7,-188.75,-25.68499999999999,-213.9416666666667
2445,1053,2.59,74.14,-29.168333333333326,-248.78166666666667
2445,1058,10.33,151.57,-19.628333333333327,-153.38666666666668
2445,1059,22.35,271.77,-9.166666666666663,-48.76666666666669
2445,997,-48.19,-433.6,-11.283333333333326,-69.93333333333335
2446,1027,-41.67,-368.44,-13.048333333333327,-82.21833333333335
2446,1033,-36.66,-318.31,-15.208333333333329,-103.81166666666668
2446,1037,-32.35,-307.39,-21.031666666666663,-167.4
2446,1045,-25.01,-201.88,-26.921666666666663,-226.3083333333333
2446,1053,1.32,61.44,-30.426666666666662,-261.36333333333334
2446,1058,8.83,136.59,-20.92333333333333,-166.33166666666668
2446,1059,21.19,260.13,-10.446666666666664,-61.570000000000014
2446,997,-49.42,-445.92,-12.573333333333329,-82.83833333333335
2447,1027,-42.91,-380.79,-14.333333333333329,-95.07166666666667
2447,1033,-37.79,-329.68,-16.463333333333328,-116.37166666666668
2447,1037,-33.51,-319.0,-22.268333333333327,-179.77833333333334
2447,1045,-26.26,-214.37,-28.11666666666666,-238.27166666666668
2447,1053,0.03,48.55,-31.64333333333333,-273.535
2447,1058,7.37,121.9,-22.178333333333327,-178.89833333333334
2447,1059,20.13,249.51,-11.671666666666662,-73.84833333333334
2447,997,-50.57,-457.47,-13.801666666666662,-95.14666666666669
2448,1027,-44.23,-393.98,-15.58833333333333,-107.64333333333336
2448,1033,-38.89,-340.69,-17.693333333333328,-128.6966666666667
2448,1037,-34.78,-331.7,-23.494999999999994,-192.0716666666667
2448,1045,-27.51,-226.87,-29.308333333333326,-250.20000000000005
2448,1053,-1.2,36.21,-32.86333333333333,-285.75000000000006
2448,1058,5.85,106.73,-23.459999999999997,-191.7166666666667
2448,1059,18.99,238.15,-12.92333333333333,-86.36166666666668
2448,997,-51.84,-470.1,-15.081666666666663,-107.93
2449,1027,-45.57,-407.47,-16.879999999999995,-120.55833333333335
2449,1033,-40.1,-352.76,-18.978333333333328,-141.54
2449,1037,-36.01,-344.03,-24.779999999999998,-204.91333333333333
2449,1045,-28.77,-239.47,-30.549999999999994,-262.61333333333334
2449,1053,-2.34,24.88,-34.105,-298.15833333333336
2449,1058,4.28,91.03,-24.75166666666666,-204.63666666666668
2449,1059,17.85,226.73,-14.181666666666663,-98.93666666666667
2449,997,-53.05,-482.27,-16.339999999999993,-120.52166666666666
